495,0.48
505,0.41
510,0.4
490,0.41
520,0.45
475,0.4
530,0.36
480,0.39
505,0.35
555,0.37
485,0.42
485,0.41
540,0.4
465,0.43
520,0.39
515,0.48
575,0.41
490,0.32
445,0.42
495,0.39
495,0.39
490,0.41
480,0.34
510,0.38
535,0.36
500,0.39
505,0.42
525,0.34
510,0.42
555,0.4
530,0.34
490,0.39
540,0.35
485,0.39
515,0.43
485,0.4
515,0.44
485,0.4
465,0.4
435,0.38
510,0.4
455,0.39
530,0.37
480,0.38
475,0.38
480,0.41
535,0.44
485,0.39
550,0.4
530,0.34
545,0.42
460,0.41
480,0.38
470,0.34
520,0.4
545,0.34
500,0.45
495,0.4
435,0.43
520,0.35
530,0.45
540,0.42
540,0.39
495,0.41
450,0.37
460,0.33
465,0.49
515,0.35
480,0.4
545,0.36
545,0.44
470,0.39
525,0.34
500,0.44
520,0.39
480,0.34
470,0.38
545,0.4
540,0.34
535,0.46
440,0.37
540,0.4
535,0.45
505,0.39
515,0.44
465,0.46
580,0.38
545,0.38
475,0.32
510,0.43
495,0.36
470,0.36
505,0.4
485,0.42
490,0.44
530,0.38
470,0.45
500,0.31
485,0.36
455,0.39
480,0.38
480,0.41
485,0.45
480,0.36
565,0.41
445,0.44
550,0.41
500,0.39
520,0.36
480,0.36
475,0.39
455,0.38
480,0.39
515,0.47
510,0.4
530,0.41
445,0.43
465,0.4
535,0.45
485,0.37
455,0.39
475,0.45
520,0.39
565,0.41
445,0.42
495,0.39
520,0.4
405,0.38
495,0.42
485,0.41
520,0.4
475,0.32
500,0.36
435,0.4
465,0.37
530,0.42
480,0.49
470,0.36
485,0.4
475,0.4
450,0.39
525,0.44
570,0.37
490,0.4
570,0.39
470,0.33
535,0.39
465,0.4
505,0.42
535,0.33
525,0.33
410,0.32
495,0.38
520,0.36
510,0.4
495,0.36
515,0.32
470,0.4
495,0.39
475,0.38
520,0.4
515,0.46
510,0.41
540,0.39
515,0.34
495,0.5
445,0.36
555,0.38
470,0.4
470,0.34
465,0.31
530,0.47
505,0.37
440,0.34
490,0.38
505,0.44
490,0.44
540,0.35
520,0.35
500,0.4
530,0.33
480,0.37
520,0.36
450,0.35
495,0.42
530,0.35
540,0.46
465,0.38
515,0.36
505,0.44
480,0.34
480,0.4
470,0.44
515,0.41
480,0.39
455,0.38
490,0.4
540,0.4
495,0.45
440,0.46
480,0.37
465,0.45
470,0.39
545,0.38
505,0.4
540,0.41
535,0.44
545,0.37
485,0.45
460,0.39
510,0.44
570,0.44
510,0.4
470,0.42
525,0.39
430,0.35
530,0.36
490,0.33
480,0.48
460,0.36
540,0.34
575,0.4
540,0.41
475,0.42
520,0.34
480,0.37
500,0.42
510,0.41
545,0.38
485,0.4
505,0.44
545,0.39
480,0.46
495,0.43
500,0.36
520,0.38
540,0.43
500,0.44
475,0.4
565,0.33
505,0.45
495,0.33
480,0.46
510,0.47
465,0.37
515,0.37
475,0.39
500,0.4
550,0.41
485,0.37
520,0.37
500,0.41
510,0.4
445,0.46
555,0.4
435,0.4
495,0.41
545,0.44
475,0.37
480,0.42
565,0.35
465,0.44
490,0.35
490,0.37
475,0.42
505,0.43
515,0.42
435,0.34
510,0.35
500,0.44
495,0.37
525,0.39
460,0.4
540,0.33
500,0.4
515,0.33
475,0.4
460,0.34
445,0.4
475,0.39
565,0.36
565,0.39
460,0.38
445,0.38
490,0.38
520,0.42
500,0.33
475,0.41
505,0.42
540,0.43
495,0.39
535,0.39
535,0.39
515,0.4
445,0.39
475,0.37
490,0.34
460,0.38
470,0.5
525,0.33
520,0.36
505,0.38
530,0.36
425,0.39
470,0.34
490,0.37
500,0.46
395,0.4
510,0.44
470,0.36
455,0.44
475,0.3
430,0.33
475,0.45
500,0.43
480,0.34
490,0.44
525,0.44
505,0.37
555,0.46
505,0.41
500,0.38
545,0.47
440,0.43
425,0.43
515,0.38
515,0.35
565,0.37
520,0.34
470,0.33
485,0.47
465,0.38
510,0.36
505,0.47
485,0.38
495,0.35
510,0.44
485,0.38
505,0.34
505,0.39
495,0.38
460,0.36
465,0.42
510,0.39
480,0.45
455,0.42
485,0.4
460,0.42
485,0.47
510,0.41
480,0.33
510,0.34
475,0.38
485,0.42
505,0.35
435,0.38
520,0.37
495,0.35
525,0.37
520,0.37
495,0.32
485,0.44
520,0.36
495,0.37
465,0.43
520,0.42
560,0.47
445,0.44
555,0.38
470,0.36
530,0.41
530,0.32
490,0.42
475,0.39
520,0.37
455,0.38
515,0.37
545,0.45
